id,name,real_x,real_y,real_z,temperature,humidity,speed_of_sound,beamforming_max_x,beamforming_max_y,beamforming_max_z,beamforming_dist,beamforming_dist_xy,x_mean,y_mean,z_mean,s_mean,std_x,std_y,std_z,std_s,iqr_dist,coord_std,coord_std_xy,mean_dist,median_dist,mean_dist_xy,median_dist_xy,mean_diff_x,mean_diff_y,mean_diff_z,accuracy_1cm,accuracy_1cm_xy,accuracy_2cm,accuracy_2cm_xy,accuracy_5cm,accuracy_5cm_xy,accuracy_10cm,accuracy_10cm_xy,accuracy_15cm,accuracy_15cm_xy,accuracy_20cm,accuracy_20cm_xy,accuracy_30cm,accuracy_30cm_xy,accuracy_40cm,accuracy_40cm_xy,accuracy_50cm,accuracy_50cm_xy,accuracy_60cm,accuracy_60cm_xy,mae_x,mae_y,mae_z,mae_xy,mae_coord
11,"Group 5, Number 2",0.0,0.005,1.9,22.70084687571527,47.22667277027542,413.53392614047465,0.0,0.050000000000000044,-0.5,2.400421837927659,2.400421837927659,0.017214900820581386,0.01747184079520348,1.5460651456395351,125.58023887209302,0.02696366122284418,0.03739512071930108,0.035749936907974615,1.0834754679706677,0.048429435274073396,0.03336957295003996,0.03217939097107263,0.3575887791879945,0.3591096700005423,0.045064728707556616,0.04400371331978235,0.026558267125232515,0.03273587333415695,0.353934854360465,0.0,0.03488372093023256,0.0,0.12790697674418605,0.0,0.6162790697674418,0.0,0.9883720930232558,0.0,1.0,0.0,1.0,0.046511627906976744,1.0,0.8837209302325582,1.0,1.0,1.0,1.0,1.0,0.026558267125232515,0.03273587333415696,0.353934854360465,0.029647070229694737,0.13774299827328482
12,"Group 5, Number 3",0.0,0.005,1.65,22.853055619134807,46.877241168841074,413.7633947350424,0.0,0.0,1.15,0.5000249993750312,0.5000249993750312,0.04934721524930231,-0.040602466928691835,1.5416525444767446,125.68538343313953,0.030656265801541557,0.041567660528173914,0.04325101948010089,1.109668312698762,0.04162902686302279,0.03849164860327212,0.036111963164857735,0.13998318186548814,0.13804978757543976,0.07705385184149496,0.07120696861570905,0.05171032599837209,0.048247203153691846,0.10858364738372075,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.10465116279069768,0.813953488372093,0.7209302325581395,0.9534883720930233,0.9418604651162791,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05171032599837209,0.048247203153691846,0.10858364738372082,0.04997876457603195,0.06951372551192825
13,"Group 5, Number 5",0.0,0.005,1.49,22.89578088044556,46.90928511482414,414.0038384889622,0.0,0.0,-0.5,1.9900062813971215,1.9900062813971215,-0.018469846480377906,0.06738623395136627,1.5298458531976742,125.08798768604652,0.02805805245998414,0.027637048287229675,0.06265854933414747,1.106394309738518,0.05528395273768166,0.039451216693787095,0.027847550373606908,0.09896060886127891,0.089180338256447,0.07087527779942585,0.0700881700818135,0.024770090392005794,0.06238623395136626,0.05986525377906972,0.0,0.0,0.0,0.03488372093023256,0.05813953488372093,0.23255813953488372,0.5930232558139535,0.8837209302325582,0.872093023255814,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024770090392005794,0.06238623395136626,0.05986525377906977,0.04357816217168603,0.04900719270748061
14,"Group 8, Number 1",0.41,0.005,1.665,22.770275425345236,47.18547341115434,413.7983968386434,0.15000000000000013,0.0,1.45,0.3374166563760597,0.3374166563760597,0.4168397940988371,0.058825558997412764,1.4999653886627908,113.70851692732556,0.05738581728792308,0.024938716010291153,0.058647163343096054,0.8954863237132424,0.04927635769438388,0.04699056554710343,0.04116226664910712,0.18653040614136307,0.1872724417771709,0.07487065378993511,0.0744495611677308,0.04262341718023251,0.05419353559624997,0.16503461133720929,0.0,0.0,0.0,0.03488372093023256,0.011627906976744186,0.23255813953488372,0.046511627906976744,0.8255813953488372,0.19767441860465115,0.9534883720930233,0.6511627906976745,0.9883720930232558,0.9651162790697675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.042623417180232555,0.05419353559624997,0.16503461133720934,0.04840847638824127,0.08728385470456396
15,"Group 8, Number 2",-0.135,-0.19,1.935,22.43114366369116,50.84611276417181,417.05883027555706,-0.19999999999999996,-0.2999999999999998,-0.5,2.438349851846531,2.438349851846531,-0.06851883307529066,-0.15908193496438952,1.4947582750000001,115.74888031104655,0.04506152727240982,0.042940590071155194,0.07242274060183264,0.9840311316494388,0.09812484703697422,0.053474952648465884,0.04400105867178251,0.45071888696074575,0.46017235690002256,0.08615273019422226,0.0786946440487796,0.06861578977354651,0.04318382162863368,0.4402417249999999,0.0,0.011627906976744186,0.0,0.046511627906976744,0.0,0.18604651162790697,0.0,0.6162790697674418,0.0,0.9651162790697675,0.0,0.9767441860465116,0.011627906976744186,1.0,0.23255813953488372,1.0,0.7325581395348837,1.0,0.9651162790697675,1.0,0.06861578977354653,0.043183821628633726,0.4402417250000001,0.05589980570109014,0.18401377880072678
16,"Group 8, Number 3",-0.135,-0.19,1.586,22.54329747463187,50.97581445029373,417.7695987489672,-0.19999999999999996,-0.25,-0.10000000000000009,1.6883189864477626,1.6883189864477626,-0.12200908591482557,-0.22266239926802323,1.523729031976744,118.87046216569767,0.04271408668259336,0.071903307733709,0.07638904388647502,1.077131957723962,0.09083087137592949,0.06366881276759247,0.05730869720815118,0.12112652182612123,0.11006548164772595,0.078056349338509,0.06661754169905479,0.03618786305029068,0.061339683348255764,0.07386079360465114,0.0,0.011627906976744186,0.011627906976744186,0.046511627906976744,0.08139534883720931,0.2441860465116279,0.4069767441860465,0.7558139534883721,0.7209302325581395,0.9186046511627907,0.872093023255814,0.9651162790697675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03618786305029072,0.061339683348255805,0.07386079360465118,0.048763773199273254,0.057129446667732564
17,"Group 8, Number 4",-0.4,-0.19,1.586,22.572671091783025,50.96665903715572,417.8997179511204,-0.25,-0.09999999999999987,1.15,0.46978292859575066,0.46978292859575066,-0.5734515134593025,-0.28929424957558136,1.4488419898255815,118.83329990988373,0.09742225656458078,0.07398396123049485,0.06558059269600865,1.1650271255992977,0.13365697915139343,0.0789956034970281,0.08570310889753782,0.26520675379067116,0.2716428289339559,0.21413464423860112,0.22286559443235576,0.17793444665697666,0.10333250524999996,0.13791892005813955,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.011627906976744186,0.11627906976744186,0.06976744186046512,0.3023255813953488,0.26744186046511625,0.3953488372093023,0.6395348837209303,0.8255813953488372,0.9186046511627907,0.9767441860465116,1.0,1.0,1.0,1.0,0.17793444665697675,0.10333250524999998,0.1379189200581396,0.14063347595348838,0.13972862398837213
18,"Group 8, Number 5",-0.4,-0.19,1.236,22.572671091783025,51.08110170138094,418.0503029100117,-0.19999999999999996,-0.09999999999999987,1.5,0.34321421881967545,0.34321421881967545,-0.6234412895422536,-0.2794967383098591,1.420882291197183,119.9028993028169,0.08293866020484848,0.05500374732655432,0.05671666107112102,0.9184356095288744,0.11000598020213387,0.06488635620084128,0.0689712037657014,0.31268035420303286,0.3203145793385425,0.24368216839731754,0.2427521185339144,0.2241595648239436,0.08972932873239431,0.18488229119718308,0.0,0.0,0.0,0.014084507042253521,0.0,0.028169014084507043,0.0,0.09859154929577464,0.08450704225352113,0.1267605633802817,0.08450704225352113,0.22535211267605634,0.4225352112676056,0.7323943661971831,0.8732394366197183,0.9859154929577465,0.9859154929577465,0.9859154929577465,1.0,1.0,0.22415956482394364,0.08972932873239434,0.18488229119718308,0.156944446778169,0.166257061584507
19,"Group 8, Number 6",-0.4,-0.19,1.0,22.588693064774542,51.340505073624776,418.4694264137245,-0.2999999999999998,-0.1499999999999999,1.4,0.41424630354415953,0.41424630354415953,-0.7153983538662789,-0.3512163830813953,1.3840366218023257,121.34197663372093,0.06806490874738376,0.0706423143200224,0.05139387724300776,1.0839737769658717,0.08547666744781218,0.06336703343680464,0.06935361153370308,0.5299460329059973,0.5281388215354292,0.3564671442480145,0.3484791099983269,0.315398353866279,0.16121638308139533,0.3840366218023257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.26744186046511625,0.023255813953488372,0.7093023255813954,0.32558139534883723,0.9186046511627907,0.8372093023255814,1.0,0.315398353866279,0.16121638308139533,0.3840366218023257,0.23830736847383713,0.28688378625
20,"Group 8, Number 7",-0.4,-0.19,1.33,22.67147325856412,51.59380483710994,419.207826088592,-0.19999999999999996,-0.09999999999999987,1.4,0.23021728866442684,0.23021728866442684,-0.6017924717732558,-0.3644635090988372,1.539319936627907,119.78752619767442,0.07918933537569092,0.07578619458504288,0.07071329545909931,1.2584705734914439,0.12954073185438808,0.0752296084732777,0.0774877649803669,0.349343653061397,0.3562050916911601,0.271222726178024,0.25854187375823745,0.20209690828488366,0.17446350909883718,0.20931993662790688,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.046511627906976744,0.03488372093023256,0.09302325581395349,0.03488372093023256,0.20930232558139536,0.29069767441860467,0.627906976744186,0.7209302325581395,0.8953488372093024,0.9069767441860465,1.0,1.0,1.0,0.20209690828488366,0.1744635090988372,0.20931993662790688,0.18828020869186046,0.19529345133720924
21,"Group 8, Number 8",-0.11,-0.19,1.33,22.740901808194096,51.41374837872892,419.310189080818,-0.04999999999999982,-0.09999999999999987,1.4,0.12884098726725135,0.12884098726725135,-0.06783558384340116,-0.3064203710755814,1.5531154343023255,120.0200371802325,0.04647732971657557,0.0683890119989668,0.04624594617119762,1.1601024732654712,0.07582212200888216,0.05370409596224666,0.05743317085777118,0.2648361176413718,0.26091295839890893,0.13690999308086924,0.13224697120110862,0.05330061209264531,0.1175478639825581,0.22311543430232553,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.27906976744186046,0.023255813953488372,0.627906976744186,0.13953488372093023,0.8488372093023255,0.7441860465116279,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,0.053300612092645354,0.11754786398255815,0.22311543430232558,0.08542423803760174,0.13132130345917636
22,"Group 9, Number 1",-0.28,-0.425,2.148,21.133363851377126,49.0974288548104,408.841829872167,-0.34999999999999987,-0.5,-0.20000000000000018,2.3502402004901546,2.3502402004901546,-0.2996696330232558,-0.37081171165697674,1.538403496511628,123.10014028779071,0.07367487057182397,0.07882150679551385,0.06054035661716978,1.078516127106285,0.08314017842295085,0.07101224466150254,0.07624818868366891,0.6213575477691818,0.6182321633078192,0.1093802099450592,0.10527997741428005,0.0574367694186046,0.08051263857558136,0.6095965034883724,0.0,0.0,0.0,0.011627906976744186,0.0,0.1744186046511628,0.0,0.4418604651162791,0.0,0.7325581395348837,0.0,0.9883720930232558,0.0,0.9883720930232558,0.0,1.0,0.023255813953488372,1.0,0.36046511627906974,1.0,0.05743676941860464,0.0805126385755814,0.6095965034883721,0.06897470399709303,0.24918197049418608
23,"Group 9, Number 2",-0.28,-0.425,1.803,21.42977035172045,48.920424200808725,409.9472886008842,-0.3999999999999999,-0.5499999999999999,-0.30000000000000004,2.1101265364901693,2.1101265364901693,-0.2044023531976744,-0.3267587660290698,1.5798159921511628,123.99995675000004,0.061094311080646745,0.07732031395171421,0.061730245658854446,1.0870140049059653,0.08834857800156726,0.0667149568970718,0.06920731251618048,0.27117008620568783,0.2588379829611514,0.14486397666935166,0.131997691369924,0.08525952947674417,0.10914003542441855,0.2231840078488371,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.29069767441860467,0.03488372093023256,0.5465116279069767,0.12790697674418605,0.7906976744186046,0.686046511627907,0.9883720930232558,0.9534883720930233,1.0,1.0,1.0,1.0,1.0,0.08525952947674423,0.1091400354244186,0.22318400784883716,0.09719978245058142,0.13919452425
24,"Group 9, Number 3",0.285,0.145,1.74,22.78362706950485,51.50988021667811,419.6476554928251,0.5500000000000003,0.30000000000000004,-0.5,2.260940069970896,2.260940069970896,0.29462325434011627,0.11683195915630812,1.5881107630813955,122.77331436918602,0.06673753820249079,0.05257267550288086,0.03728589397707454,1.1438260649077663,0.0521732795630766,0.0521987025608154,0.059655106852685824,0.1761809855514273,0.17312423225415946,0.0795987362586239,0.0798715852104876,0.05443072438081391,0.04793454413438946,0.1518892369186046,0.0,0.0,0.0,0.08139534883720931,0.0,0.27906976744186046,0.011627906976744186,0.6976744186046512,0.27906976744186046,0.9534883720930233,0.7558139534883721,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05443072438081396,0.04793454413438952,0.15188923691860462,0.05118263425760175,0.08475150181126938
25,"Group 9, Number 4",0.285,-0.155,1.74,22.99458304722667,51.795223926146335,421.0729327229333,0.10000000000000009,-0.04999999999999982,1.45,0.3596526101670889,0.3596526101670889,0.2574031928621875,-0.10443634956940626,1.5857549371875,118.323728240625,0.07605004610180137,0.11074373759621045,0.049964108472998245,1.1711693012608202,0.06744948067692402,0.07891929739033669,0.0933968918490059,0.2101863118833093,0.20911096515749955,0.1288911239390293,0.11801871338916681,0.06289718476281245,0.10021645830559374,0.15424506281249997,0.0,0.0125,0.0,0.0125,0.0,0.1,0.025,0.375,0.1125,0.675,0.475,0.85,0.925,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.0628971847628125,0.10021645830559375,0.1542450628125,0.08155682153420311,0.1057862352936354
26,"Group 9, Number 5",-0.25,-0.68,1.53,23.00793469138628,51.58007171740292,420.8505177820705,-0.09999999999999987,-0.5,1.5,0.23622023622035446,0.23622023622035446,-0.14512026153633717,-0.6997102964534884,1.524030365988372,119.62490157848835,0.07913769699228365,0.08168984264148735,0.10909605409988629,1.089286526167075,0.074595197749214,0.08997453124455242,0.0804137698168855,0.1790761228566003,0.1686272283786295,0.1425533374365595,0.13680387734638533,0.11365790939389532,0.06972108180232553,0.09253993924418598,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.22093023255813954,0.37209302325581395,0.5930232558139535,0.6744186046511628,0.8604651162790697,0.9302325581395349,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,0.11365790939389536,0.06972108180232557,0.09253993924418605,0.09168949559811047,0.091972976813469
101,"Group 13, Number 2",0.0,0.005,1.54,20.626001373311965,61.08186465247577,420.6355392944379,0.0,0.0,1.5,0.040311288741492785,0.040311288741492785,0.004281640284941853,0.007970576191482547,1.525236923255814,125.14294877034885,0.016242511288909155,0.0315293067856669,0.03566894737412955,1.0219937440857387,0.03387353669774142,0.027813588482901868,0.023885909037288027,0.046212841539693614,0.03967538552354915,0.02931438485693489,0.02677320969813035,0.013193726633779044,0.023398838455029033,0.031713291279069744,0.023255813953488372,0.12790697674418605,0.12790697674418605,0.36046511627906974,0.6046511627906976,0.8837209302325582,0.9651162790697675,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013193726633779044,0.023398838455029058,0.031713291279069786,0.018296282544404043,0.02276861878929262
102,"Group 13, Number 3",-0.595,0.005,1.54,20.69542992294194,61.70138094148165,421.7045506804047,-0.25,0.0,1.5,0.3473470886591681,0.3473470886591681,-0.7380006314244185,-0.01465430933991278,1.331578343895349,128.8082844593023,0.04846758931553126,0.024255335877321767,0.037005860928230785,0.9809015203516568,0.07622386318214666,0.036576262040361275,0.036361462596426516,0.25637305548885747,0.26799379063483914,0.14652234472550327,0.15366182625361013,0.14326894938953486,0.02426382381723835,0.2084216561046512,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.20930232558139536,0.011627906976744186,0.4883720930232558,0.1511627906976744,0.8837209302325582,0.8255813953488372,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,0.1432689493895349,0.02426382381723835,0.2084216561046512,0.08376638660338664,0.12531814310380815
103,"Group 13, Number 4",-0.86,0.005,1.54,20.668726634622715,61.80514229037919,421.6859388725194,-0.3999999999999999,0.0,1.45,0.46874833333037047,0.46874833333037047,-0.5637566795872093,0.014974972900872088,1.435973114244186,128.01563839534882,0.30413434349226887,0.053212743257430035,0.14626553589790958,1.1051437532781094,0.07079056449352894,0.16787087421586952,0.17867354337484945,0.37516505924009785,0.2504834410148262,0.3009358132703564,0.16968127231348556,0.29624332041279067,0.03739153005726742,0.16784735726744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.36046511627906974,0.046511627906976744,0.6511627906976745,0.7441860465116279,0.7558139534883721,0.7790697674418605,0.7790697674418605,0.7906976744186046,0.7906976744186046,0.8488372093023255,0.8488372093023255,0.29624332041279067,0.037391530057267426,0.16784735726744185,0.16681742523502904,0.1671607359125
104,"Group 13, Number 5",-1.115,0.005,1.54,20.668726634622715,61.87075608453498,421.7613020413818,-0.7999999999999999,0.0,1.2,0.46351914739307165,0.46351914739307165,-0.159877490127907,-0.007840121163662794,1.672823384011628,126.62115947965117,0.3742278990004917,0.10535228690172901,0.1768648388328904,1.143031761758604,0.652289576371112,0.21881500824503705,0.23979009295111037,0.9874138670987761,1.0546852335641212,0.961138822823272,1.025787794651011,0.955122509872093,0.08658555446773254,0.206551627616279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.09302325581395349,0.18604651162790697,0.19767441860465115,0.2441860465116279,0.2441860465116279,0.955122509872093,0.08658555446773254,0.20655162761627904,0.5208540321699127,0.41608656398536814
106,"Group 13, Number 7",0.0,0.005,1.909,19.117265583276108,53.36385137712672,404.884157700058,0.0,0.0,1.5,0.40903056120539455,0.40903056120539455,0.008682909874177311,-0.026629088425843002,1.5592957581395348,126.4840440174418,0.02273429948787545,0.03383212799585624,0.032423070644772886,1.1007731434121772,0.03240591104352769,0.029663166042834862,0.028283213741865848,0.3538060453637832,0.3589727942646623,0.04396356497256647,0.037312469559005704,0.01976117673099706,0.03580911469270347,0.34970424186046506,0.0,0.03488372093023256,0.0,0.16279069767441862,0.0,0.6627906976744186,0.0,0.9418604651162791,0.0,1.0,0.0,1.0,0.06976744186046512,1.0,0.9534883720930233,1.0,1.0,1.0,1.0,1.0,0.01976117673099706,0.03580911469270347,0.34970424186046506,0.02778514571185026,0.13509151109472187
