id,name,real_x,real_y,real_z,temperature,humidity,speed_of_sound,beamforming_max_x,beamforming_max_y,beamforming_max_z,beamforming_dist,beamforming_dist_xy,x_mean,y_mean,z_mean,s_mean,std_x,std_y,std_z,std_s,iqr_dist,coord_std,coord_std_xy,mean_dist,median_dist,mean_dist_xy,median_dist_xy,mean_diff_x,mean_diff_y,mean_diff_z,accuracy_1cm,accuracy_1cm_xy,accuracy_2cm,accuracy_2cm_xy,accuracy_5cm,accuracy_5cm_xy,accuracy_10cm,accuracy_10cm_xy,accuracy_15cm,accuracy_15cm_xy,accuracy_20cm,accuracy_20cm_xy,accuracy_30cm,accuracy_30cm_xy,accuracy_40cm,accuracy_40cm_xy,accuracy_50cm,accuracy_50cm_xy,accuracy_60cm,accuracy_60cm_xy,mae_x,mae_y,mae_z,mae_xy,mae_coord
11,"Group 5, Number 2",0.0,0.005,1.9,22.70084687571527,47.22667277027542,413.53392614047465,-0.04999999999999982,-0.04999999999999982,1.5,0.40684763732876694,0.40684763732876694,-0.12471884623226745,-0.12072531172151164,1.5332403180232557,128.20347697093024,0.06061098098801527,0.0385305180778108,0.01781712502434049,1.3254595914863585,0.0402304019432162,0.038986208030055515,0.04957074953291303,0.41238436512897836,0.4077910990081973,0.18206235102448362,0.18449365892338185,0.12606515123226741,0.1257253117215116,0.366759681976744,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.10465116279069768,0.0,0.26744186046511625,0.0,0.686046511627907,0.0,0.9883720930232558,0.3953488372093023,1.0,0.9883720930232558,1.0,1.0,1.0,0.12606515123226741,0.1257253117215116,0.366759681976744,0.1258952314768895,0.2061833816435077
12,"Group 5, Number 3",0.0,0.005,1.65,22.853055619134807,46.877241168841074,413.7633947350424,0.0,-0.09999999999999987,1.5,0.18309833423600538,0.18309833423600538,0.12819414025087206,-0.10404018237994185,1.5587247779069768,125.80527985174416,0.06614049503939129,0.10371578625653238,0.023534294534127833,1.3565219844193093,0.08317179787743836,0.06446352527668384,0.08492814064796184,0.2180492662431455,0.2210656175704272,0.19464808211623563,0.20126604881153254,0.13131668218691858,0.12210260057761624,0.09127522209302313,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.03488372093023256,0.11627906976744186,0.18604651162790697,0.2558139534883721,0.37209302325581395,0.4883720930232558,0.9186046511627907,0.9534883720930233,0.9883720930232558,0.9883720930232558,1.0,1.0,1.0,1.0,0.13131668218691858,0.12210260057761624,0.09127522209302315,0.12670964138226742,0.11489816828585266
13,"Group 5, Number 5",0.0,0.005,1.49,22.89578088044556,46.90928511482414,414.0038384889622,-0.09999999999999987,-0.09999999999999987,1.5,0.14534441853748614,0.14534441853748614,-0.18745111695029068,-0.15941795710203488,1.5576580825581399,127.56550294186046,0.09724048669691286,0.06382170374423435,0.020154696996173723,0.9520474164454269,0.12316991307789213,0.06040562914577365,0.08053109522057361,0.26834195340307104,0.2499355855682687,0.257457538314917,0.24211136521848425,0.18745111695029068,0.16441795710203486,0.06765808255813949,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.08139534883720931,0.12790697674418605,0.23255813953488372,0.29069767441860467,0.6395348837209303,0.6627906976744186,0.9302325581395349,0.9418604651162791,0.9767441860465116,0.9767441860465116,1.0,1.0,0.18745111695029068,0.16441795710203486,0.06765808255813953,0.1759345370261628,0.1398423855368217
14,"Group 8, Number 1",0.41,0.005,1.665,22.770275425345236,47.18547341115434,413.7983968386434,0.050000000000000044,-0.04999999999999982,1.5,0.399812456034076,0.399812456034076,0.17410473828965117,-0.04660534445218021,1.5764663968023258,118.67507005232558,0.04358637711391419,0.055450706369170155,0.026299143056853845,1.220387007290748,0.050776638667045015,0.0417787421799794,0.049518541741542174,0.2643159970863336,0.26381363626216264,0.24740866761691394,0.2430312010990032,0.23589526171034872,0.06119174722601741,0.0885336031976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.12790697674418605,0.8255813953488372,0.872093023255814,0.9883720930232558,0.9883720930232558,1.0,1.0,1.0,1.0,0.2358952617103488,0.06119174722601741,0.08853360319767445,0.14854350446818315,0.12854020404468025
15,"Group 8, Number 2",-0.135,-0.19,1.935,22.43114366369116,50.84611276417181,417.05883027555706,-0.04999999999999982,-0.09999999999999987,1.5,0.45227204202780447,0.45227204202780447,0.05483205534244184,-0.16220528343430232,1.5641884244186046,117.90589069767442,0.06228183186840586,0.05608758561192833,0.018818664824276733,1.0979356365091715,0.035096124426811814,0.04572936076820364,0.0591847087401671,0.425122554918572,0.4227905842157388,0.20042272965262684,0.2017329603377001,0.18983205534244188,0.05162663594186043,0.3708115755813954,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.03488372093023256,0.0,0.20930232558139536,0.0,0.47674418604651164,0.0,0.9534883720930233,0.1511627906976744,1.0,0.9883720930232558,1.0,1.0,1.0,0.18983205534244185,0.05162663594186047,0.37081157558139544,0.12072934564215115,0.2040900889552326
16,"Group 8, Number 3",-0.135,-0.19,1.586,22.54329747463187,50.97581445029373,417.7695987489672,-0.04999999999999982,-0.1499999999999999,1.5,0.12736168968728412,0.12736168968728412,0.020684320324999995,-0.2711165531577907,1.5678051404069768,119.71148915116281,0.06530495483858241,0.056378658334473544,0.025252726832650337,1.0256677647372312,0.07588160627528817,0.048978780001902096,0.06084180658652798,0.18916643907597616,0.18290577261750401,0.18642711613972485,0.18095488750576016,0.1583274066622093,0.08483359187709295,0.026615224709302287,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.046511627906976744,0.06976744186046512,0.2441860465116279,0.2558139534883721,0.6395348837209303,0.6395348837209303,0.9534883720930233,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,0.15832740666220932,0.08483359187709301,0.026615224709302353,0.12158049926965118,0.0899254077495349
17,"Group 8, Number 4",-0.4,-0.19,1.586,22.572671091783025,50.96665903715572,417.8997179511204,-0.04999999999999982,-0.09999999999999987,1.5,0.3714781285621001,0.3714781285621001,0.01728598667819767,-0.09746426086473833,1.6096677034883717,120.74051678488375,0.09183684005805966,0.0709394322125994,0.03280625202650431,0.9983698631024431,0.1270314838844691,0.06519417476572112,0.08138813613532953,0.4351205995769798,0.43232666402300357,0.4331945517756723,0.43137672802875476,0.4172859866781977,0.10050842733293605,0.03089821627906967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.10465116279069768,0.11627906976744186,0.38372093023255816,0.38372093023255816,0.7093023255813954,0.7209302325581395,0.9651162790697675,0.9651162790697675,0.4172859866781977,0.10050842733293608,0.030898216279069718,0.2588972070055669,0.18289754343006784
18,"Group 8, Number 5",-0.4,-0.19,1.236,22.572671091783025,51.08110170138094,418.0503029100117,-0.1499999999999999,-0.1499999999999999,1.5,0.36578135545705454,0.36578135545705454,-0.06945059455404928,-0.12980060773932395,1.5826288669014081,119.19363849647887,0.05409036849027073,0.05066374237858294,0.0314421846206033,1.159117689418181,0.07460599109633204,0.045398765163152326,0.052377055434426834,0.4871635467683629,0.4890373315957262,0.33941210010857564,0.3311909968406108,0.33054940544595063,0.0654279943874366,0.34662886690140843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.23943661971830985,0.014084507042253521,0.8591549295774648,0.6056338028169014,1.0,0.9859154929577465,1.0,0.3305494054459507,0.06542799438743663,0.34662886690140843,0.1979886999166937,0.24753542224493197
19,"Group 8, Number 6",-0.4,-0.19,1.0,22.588693064774542,51.340505073624776,418.4694264137245,-0.19999999999999996,-0.19999999999999996,1.5,0.5386093203798092,0.5386093203798092,-0.18146212638866277,-0.1909843843837209,1.6003499421511629,119.60858645058138,0.07018171069407426,0.08625031030512983,0.03964747988030059,1.1105470941508502,0.06769885595060676,0.06535983362650157,0.07821601049960206,0.6476888446469355,0.6347944279025417,0.23421131204730786,0.22852210320120114,0.2185378736113372,0.0676793892093023,0.6003499421511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.12790697674418605,0.0,0.313953488372093,0.0,0.8604651162790697,0.0,0.9767441860465116,0.0,1.0,0.13953488372093023,1.0,0.2185378736113372,0.06767938920930235,0.6003499421511628,0.14310863141031974,0.29552240165726745
20,"Group 8, Number 7",-0.4,-0.19,1.33,22.67147325856412,51.59380483710994,419.207826088592,-0.09999999999999987,-0.25,1.5,0.3500000000000001,0.3500000000000001,0.0011849900911918576,-0.42598295309738365,1.6063463799418605,121.28101865697673,0.08987596337339912,0.15618003034226574,0.03878278666390424,1.0097865000236663,0.09779883098436704,0.09494626012652303,0.12302799685783243,0.5671438939522144,0.5671180911631486,0.491604416705766,0.48743424002269253,0.40118499009119185,0.24064864699273253,0.2763463799418604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.12790697674418605,0.16279069767441862,0.5697674418604651,0.686046511627907,0.8837209302325582,0.40118499009119185,0.24064864699273253,0.2763463799418604,0.32091681854196213,0.30606000567526154
21,"Group 8, Number 8",-0.11,-0.19,1.33,22.740901808194096,51.41374837872892,419.310189080818,0.050000000000000044,-0.19999999999999996,1.5,0.2336664289109584,0.2336664289109584,0.09716092577354649,-0.3891855488430233,1.552656250581395,120.42521362790696,0.07229174922435305,0.05694138009373247,0.01836745385817668,1.2307570955374285,0.05927179848759967,0.0492001943920874,0.06461656465904277,0.3719618020451468,0.3631568082859131,0.2949833835756137,0.2880930334887005,0.20716092577354653,0.19918554884302322,0.22265625058139527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.03488372093023256,0.046511627906976744,0.5697674418604651,0.7674418604651163,0.9418604651162791,0.9767441860465116,0.9883720930232558,1.0,1.0,0.20716092577354653,0.19918554884302322,0.22265625058139527,0.20317323730828482,0.2096675750659883
22,"Group 9, Number 1",-0.28,-0.425,2.148,21.133363851377126,49.0974288548104,408.841829872167,0.050000000000000044,-0.1499999999999999,1.5,0.7774503199562016,0.7774503199562016,0.03656573253383719,-0.2714804172334302,1.5511416287790698,121.36864323837209,0.052344473268105436,0.08752974057890073,0.02164219474218523,1.186893799683916,0.055608946178485,0.0538388028630638,0.06993710692350308,0.6994324623127227,0.7018782627191823,0.3612967376101851,0.366958737795151,0.31656573253383724,0.15598198172005812,0.5968583712209303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.0,0.7441860465116279,0.0,1.0,0.0,1.0,0.31656573253383724,0.15598198172005817,0.5968583712209304,0.23627385712694765,0.35646869515827523
23,"Group 9, Number 2",-0.28,-0.425,1.803,21.42977035172045,48.920424200808725,409.9472886008842,0.0,-0.09999999999999987,1.5,0.525199009900057,0.525199009900057,-0.1123422880191279,-0.34084890824011627,1.5335255247093025,120.86730373546514,0.07953630056380959,0.12692222357352728,0.024264485249738683,1.030656741834423,0.07238468379550766,0.07690766979569184,0.10322926206866843,0.3574393845551665,0.3553062392467272,0.22688888438565558,0.22843278093520314,0.16936795203901164,0.12144560355058136,0.26947447529069757,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.05813953488372093,0.0,0.18604651162790697,0.0,0.3372093023255814,0.16279069767441862,0.8372093023255814,0.7906976744186046,1.0,1.0,1.0,1.0,1.0,0.16936795203901167,0.12144560355058141,0.26947447529069757,0.14540677779479655,0.18676267696009688
24,"Group 9, Number 3",0.285,0.145,1.74,22.78362706950485,51.50988021667811,419.6476554928251,-0.04999999999999982,-0.04999999999999982,1.5,0.4559056920021945,0.4559056920021945,0.05311578359011626,-0.042451511857122086,1.5276421624999998,117.07750440697677,0.08784544800736806,0.08120169189487736,0.023193996117766163,1.198634016547461,0.11149429367766567,0.06408037867333718,0.0845235699511227,0.3766593198472709,0.35855853792280074,0.3059554360518898,0.2868153148268404,0.23188421640988363,0.18745151185712208,0.21235783749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.12790697674418605,0.16279069767441862,0.5348837209302325,0.6395348837209303,0.8604651162790697,0.9186046511627907,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.23188421640988371,0.18745151185712208,0.21235783749999998,0.2096678641335029,0.21056452192233524
25,"Group 9, Number 4",0.285,-0.155,1.74,22.99458304722667,51.795223926146335,421.0729327229333,0.0,-0.1499999999999999,1.5,0.3726258176777342,0.3726258176777342,0.16642639059906247,-0.050385482241218735,1.5721360965625,121.44054500625002,0.0512782442063209,0.0690732387684867,0.025573225442175364,1.0108061764232743,0.04768396152403287,0.04864156947232765,0.0601757414874038,0.2440805221943525,0.2431032266342729,0.1714817414263077,0.17524795362905876,0.11857360940093739,0.1077365284150312,0.16786390343749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.025,0.3125,0.1375,0.6875,0.9125,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,0.11857360940093749,0.10773652841503126,0.1678639034375,0.11315506890798437,0.13139134708448957
26,"Group 9, Number 5",-0.25,-0.68,1.53,23.00793469138628,51.58007171740292,420.8505177820705,0.050000000000000044,-0.09999999999999987,1.5,0.6536818798161689,0.6536818798161689,0.1769829914244186,0.006247498439651156,1.5609118438953489,122.17893491279068,0.0489132347993401,0.04373564298115326,0.025860958166423927,1.1581422792415585,0.06126626876758057,0.03950327864897243,0.04632443889024668,0.8103618900336363,0.8162759227284307,0.8093585402490727,0.8156073049148032,0.4269829914244187,0.686247498439651,0.033279407848837136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269829914244187,0.686247498439651,0.03327940784883718,0.5566152449320348,0.3821699659043023
101,"Group 13, Number 2",0.0,0.005,1.54,20.626001373311965,61.08186465247577,420.6355392944379,0.0,-0.04999999999999982,1.5,0.0680073525436771,0.0680073525436771,-0.009242108269447668,-0.17180548620348834,1.6152530075581397,125.80988515406976,0.02598060267896587,0.05314578803563651,0.020402465396782633,1.1158720706696965,0.07937784984338198,0.03317628537046167,0.03956319535730119,0.19661542327726736,0.19891162372987764,0.17924866776150977,0.1646993398943769,0.024968376005959282,0.17680548620348838,0.07525300755813948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.19767441860465115,0.3488372093023256,0.5116279069767442,0.5697674418604651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024968376005959282,0.17680548620348838,0.0752530075581395,0.10088693110472381,0.09234228992252903
102,"Group 13, Number 3",-0.595,0.005,1.54,20.69542992294194,61.70138094148165,421.7045506804047,-0.19999999999999996,-0.04999999999999982,1.5,0.4008116764766216,0.4008116764766216,-0.27123586288081397,-0.07591496158052324,1.4439693598837209,127.73934744476742,0.05376323365090095,0.026739371999020815,0.04324489156296455,0.8531691099022779,0.06797277985139205,0.04124916573762877,0.04025130282496088,0.3516204328210881,0.34549725296500855,0.33583072643260725,0.3278489388124026,0.323764137119186,0.08091496158052323,0.09603064011627906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.2441860465116279,0.813953488372093,0.9069767441860465,1.0,1.0,1.0,1.0,0.323764137119186,0.08091496158052323,0.0960306401162791,0.20233954934985468,0.16690324627199615
103,"Group 13, Number 4",-0.86,0.005,1.54,20.668726634622715,61.80514229037919,421.6859388725194,-0.2999999999999998,-0.04999999999999982,1.5,0.5641143501099756,0.5641143501099756,-0.36244557348837214,-0.06221931444331394,1.4299348154069766,126.75432052325581,0.05231353081528382,0.016645579166014966,0.027950305419017957,1.055775523030423,0.05926517585996732,0.03230313846677225,0.03447955499064939,0.5150803105597689,0.5128175075884405,0.5025249102455842,0.500489948860821,0.49755442651162785,0.06721931444331393,0.11006518459302321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.3372093023255814,0.4883720930232558,0.9418604651162791,0.9534883720930233,0.49755442651162796,0.06721931444331393,0.11006518459302327,0.28238687047747096,0.2249463085159884
104,"Group 13, Number 5",-1.115,0.005,1.54,20.668726634622715,61.87075608453498,421.7613020413818,-0.6,-0.09999999999999987,1.35,0.5588828141927429,0.5588828141927429,-0.43857060058139535,-0.0461688700944273,1.4171515706395348,125.23027539825581,0.06304929134487651,0.01652775899866723,0.030923001512416736,0.8479641112143985,0.0800343509220961,0.03683335061865349,0.039788525171771866,0.6903611130997622,0.6902851159073229,0.6786370705215595,0.6754910455314136,0.6764293994186047,0.051168870094427284,0.1228484293604651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.11627906976744186,0.6764293994186047,0.051168870094427304,0.12284842936046518,0.363799134756516,0.28348223295783237
106,"Group 13, Number 7",0.0,0.005,1.909,19.117265583276108,53.36385137712672,404.884157700058,0.0,-0.04999999999999982,1.5,0.4126814752324121,0.4126814752324121,0.014630646368197664,-0.17294920584011625,1.6182968703488374,126.19061253197677,0.02973172823033525,0.03708509498344386,0.019327853514974607,1.0510590356318121,0.01963088890532322,0.028714892242917903,0.03340841160688955,0.34419259462538654,0.3493293930949612,0.18087454814681375,0.18693590114642344,0.02819269159494183,0.1779492058401163,0.2907031296511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.23255813953488372,0.0,0.627906976744186,0.046511627906976744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02819269159494183,0.17794920584011628,0.2907031296511628,0.10307094871752906,0.1656150090287403
107,"Group 13, Number 8",0.0,0.005,1.805,20.639353017471574,61.37026016632333,421.0351933271845,0.0,-0.04999999999999982,1.5,0.30991934434623464,0.30991934434623464,-0.011945784655203474,-0.0896489730087209,1.6074234084302328,123.74013772674421,0.015949021202772976,0.03988322886282108,0.025533372433671347,1.0005096487669036,0.035771786135251615,0.0271218741664218,0.02791612503279703,0.22349479905717315,0.2238392569787525,0.09714528270878718,0.09767338511972104,0.016511005904622063,0.09464897300872091,0.19757659156976734,0.0,0.0,0.0,0.0,0.0,0.12790697674418605,0.0,0.5116279069767442,0.0,0.9186046511627907,0.12790697674418605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016511005904622063,0.09464897300872091,0.1975765915697674,0.05557998945667149,0.1029121901610368
